username,acctdesc,location,following,followers,totaltweets,timestamp,retweetcount,favcount,text
k_freehk,#四次元 #followbackhongkong #五大訴求缺一不可 #光復香港時代革命,,355,216,2599,2012-10-18 18:17:18,81,3721,"A gang of riot police attacked a 👨‍🚒 after he objected to #HKPolice hitting his 🚒 with a tear gas canister, then chased the press for 🎥 his wrongdoing.

🇭🇰👮‍♂️ follows no rules &amp; has no respect for anyone, even their fellow disciplinary forces. 

#HongKongProtests
#HKPoliceState https://t.co/Ju5yznZGQc"
YanyanChoi4,,,32,10,13,2019-08-24 17:34:25,0,34,"These China-manufactured tear gas canisters are literally bombs!!!!
Don’t ever trust made-in-China cheap stuff...
#PoliceState #PoliceBrutalityHK #StandwithHK #StandWithHongKong #antichinazi https://t.co/9WOSoqrEwM"
cherrybomr,生於斯 長於斯 #standwithHK #FreedomHK,Hong Kong,1851,1285,4635,2019-09-29 04:27:38,108,8104,"11.2 Protest: People are leaving, and the #HongKongPolice shot like they are playing video games. #HKPoliceTerrorism #HKPoliceState #antichinazi #StandWithHongKong https://t.co/Kfxwfz9QPH"
jsph153,,,12,3,17,2015-12-14 07:07:34,1186,0,"Police have fired multiple rounds of tear gas into Victoria Park, where hundreds, if not thousand of people were gathering peacefully to support the ongoing pro-democracy movement. #HongKong https://t.co/YgAxoQnRSy"
Josie52377505,I am from Hong Kong.,,4,0,43,2019-09-07 05:40:10,626,8,"People are “meeting candidates” for the upcoming local elections, meaning they can gather without police approval. In the coming hours protestors plan to march through the city and we’ll see how the mood in #HongKong changes. #China https://t.co/AAnoScXtUg"
awasibusara,,,28,1,186,2019-10-28 08:45:46,716,218,"BREAKING! 
Made-in- #China tear gas canister got on fire suddenly!
It's highly unstable and flammable! Its quality is doubtful! I can't imagine what kind of causality #HongKongPolice want to create with these low quality weapons! 

#HongKongProstesters 
#StandWithHongKong #CCP https://t.co/DmkLuItT1l"
winnic2,90’s #hongkongers 🇭🇰 香港人 #christians 光復香港 時代革命,Hong Kong,347,759,351,2019-10-09 13:46:26,716,540,"BREAKING! 
Made-in- #China tear gas canister got on fire suddenly!
It's highly unstable and flammable! Its quality is doubtful! I can't imagine what kind of causality #HongKongPolice want to create with these low quality weapons! 

#HongKongProstesters 
#StandWithHongKong #CCP https://t.co/DmkLuItT1l"
jenisa49914152,"Hongkonger #protect  🇭🇰 liberate Hong Kong, the revolution of our time #愿榮光歸香港",,532,372,1103,2019-07-26 05:43:59,388,1798,"#HongKongPolice threw a tear gas grenade near Southorn Playground, which detonated right above them and they were severely gassed.

A riot police was kneeling in great pain after inhaling tear gas.

#HongKong
#HongKongProtests
Source:
Stand News
https://t.co/Lr2OIASVo7 https://t.co/f7bGRr0H4J"
JessWon40581467,,,37,5,291,2019-09-08 17:58:52,81,164,"A gang of riot police attacked a 👨‍🚒 after he objected to #HKPolice hitting his 🚒 with a tear gas canister, then chased the press for 🎥 his wrongdoing.

🇭🇰👮‍♂️ follows no rules &amp; has no respect for anyone, even their fellow disciplinary forces. 

#HongKongProtests
#HKPoliceState https://t.co/Ju5yznZGQc"
k_freehk,#四次元 #followbackhongkong #五大訴求缺一不可 #光復香港時代革命,,355,216,2599,2012-10-18 18:17:18,162,3721,"#China-made teargas canister stuck in the road. Citizen tried to pull it out, but failed
Credit - @hkgetv 
#PoliceState #StandWithHongKong #FreeHongKong #HongKong #HongKongProtests https://t.co/IkyHfFtrPH"
HMW79256809,Stand with HK,,948,562,8865,2019-10-01 05:13:52,67,6779,"Unlike other brand, #MadeInChina Tear Gas grenade actually BURST INTO FLAMES🔥 

With #HKPolice constantly firing at point-blank range, this is definitely a *lethal weapon* used by #HKPoliceTerrorists!

State-supported #HKPoliceTerrorism 
#HongKongProtests
https://t.co/zIsa94pd2X"
Kayla_852,人人為我 我為人人 // cat & dog lover // Chi+Eng // Please feel free to ask more about HK //,,2386,2300,2864,2019-09-03 12:46:15,198,4143,"Frontline with high speed but no protection equipment! No mask, no gloves, nothing, Bro and Sis are Hong Kong pride!😭😭😭😭😭
#HKPoliceBrutality
#StandwithHonKong 
#FightForFreedom #HKHumanRightsandDemocracyAct https://t.co/QSdXyd7N4z"
Muna_mui,,,7,2,108,2019-10-14 04:38:35,811,0,"Osman Cheng, candidate running for Shatin District Council, was arrested in a pro-democracy election rally in Victoria Park lawn. Teargas was deployed too, but supporters persevered or a stampede could have happened. #HongKongProtests #HongKong #PoliceState https://t.co/YGzM4ePmMJ"
gwongfuk_honkon,"Christoper, or simply just Chris.",,24,1,65,2019-10-31 16:22:55,835,67,"Police arrest Richard Chan, a candidate in district elections in Tai Po, as they clean his eyes after local media says he was pepper sprayed. 

Chan was dubbed ""airport uncle"" after he stood between police and youngsters at an airport protest earlier this summer #HongKongProtests https://t.co/QHUjsTD2eY"
Mandy73585919,😁,,57,10,2769,2019-08-17 00:46:17,122,1003,"I recall that @KingJames said that people are misinformed about #HongKongProtests: so here we see police arresting kids and as they enter a bus demands that they look at the camera and shout their names, according to @HongKongFP. I hope this helps https://t.co/tTgJyA6hWl"
age_kb,A middle age Hongkonger.,,30,0,30,2019-10-16 03:07:40,4962,16,"Man driving by in a Porsche was pulled out of his car and arrested by a dozen riot police, only for playing “Glory to Hong Kong” in his car.

Kid was asking the woman shooting the video : “Why was he arrested only for playing a song?”

#HKPoliceState 
#StandWithHongKong https://t.co/qn4whKuacW"
HkerCar,"I am a HKer. Please stand with HK to fight for freedom.
#光復香港時代革命
#解散警隊刻不容緩",Hong Kong,117,80,157,2010-11-04 11:17:19,1,784,"People were leaving but the #hongkongpolice kept shooting them as beasts preying on animals. Where is #HumanRight ? #hongkongpolicebrutality 
#HongKongProstest #StandWithHongKong https://t.co/a4FZMrXd2Z"
raymondwun,"HongKonger, IT worker, game player. Free Hong Kong, Democracy Now. #FollowBackHongKong #手足互科",Hong Kong,933,635,1778,2011-06-05 04:43:25,810,2989,"Riot police arrested a number of pro-democracy District. Council candidates holding election rallies in Victoria Park.

Photo: USP. #hongkong https://t.co/kd0ZiDLpaK"
CharlesYau1,Charles,,4,0,278,2019-02-25 07:02:22,811,297,"Osman Cheng, candidate running for Shatin District Council, was arrested in a pro-democracy election rally in Victoria Park lawn. Teargas was deployed too, but supporters persevered or a stampede could have happened. #HongKongProtests #HongKong #PoliceState https://t.co/YGzM4ePmMJ"
Antoinettelyu1,StandWithHonhKong,,211,13,17,2019-10-24 12:09:48,112,17,"#HongKong riot police crazily fired tear gas today and a tear gas outside SOGO CWB was on fire.

Riot police are now using #MadeInChina tear gas and directly fire them on human body! They may kill citizens with tear gas one day like the riot police in #Iraq.

#HKPoliceBrutality https://t.co/D6GVj4LbqR"
jp99009900,A HongKonger who loves democracy and liberty. #科勞手足 #FreeHongKong #五大訴求缺一不可,,136,31,851,2019-10-07 01:23:56,0,848,"@demosisto Crazy. Shame on all police as well as the fact that we are bring ruled by them as a HongKonger.
#HKprotests #HKPoliceState #HKPoliceTerrorists #HKPoliceState #HKPoliceBrutality"
leung307,,,7,0,292,2019-09-25 09:04:53,827,44,"A firefighter arguing with riot #police after they shot the firetruck. The officer pushed the firefighter and pepper sprayed the journalists
#HongKongRioters 
#PoliceBrutality #PoliceState #StandWithHongKong #FreeHongKong https://t.co/Sc8OKK7eSr"
egoD_hk,"🌠😻2️⃣3️⃣ | Hongkonger🇭🇰 | 從不知天高與地厚 | “If not us, who? If not now, when?” | Gwong Fuk Heung Gong, Si Doi Gaak Ming | #StandwithHK #FollowBackHongKong",Hong Kong,395,245,578,2014-07-04 20:16:48,398,967,"#Police arrested a citizen outside a barber shop. 
Owner of the #barbershop: He works here! Here is his card!
Officer: It doesn't mean he is not cockroach!
It is absolutely ridiculous that these unstable people can still be police.
#PoliceState #StandWithHongKong #FreeHongKong https://t.co/rFRGHnPpzq"
sheilabenson,Art should be edgy. Art-Off is my online gallery where my drawings and paintings are for sale.,U.K.,1834,1857,56029,2010-01-27 15:58:17,11,12794,"Boom!! Massive procession of #GiletsJaunes seen in #Paris moments ago for #Acte51 
If this footage was from Russia, Syria, 
#HongKong or Venezuela, rather than #France today, it would be televised incessantly all across our mainstream media.

https://t.co/sXFMCtIybP"
Jions1,,,32,4,522,2012-09-04 05:21:48,810,370,"Riot police arrested a number of pro-democracy District. Council candidates holding election rallies in Victoria Park.

Photo: USP. #hongkong https://t.co/kd0ZiDLpaK"
wnninechannnn,We are what we do:),,62,7,115,2012-09-29 17:20:55,343,214,"Central.  Big shoutout to our reporters once again.  This is the abuse and attitude they have to take from #HKPolice for doing their job.  Looks like this one's feelings got hurt by @StandNewsHK before

#StandWithHongKong #HongKongProtests https://t.co/GwHrjXoqEX"
sukyisaber,,,76,14,1274,2019-09-29 12:59:08,85,1201,"The bird shotted by the tear gas.
RIP 😢

#HKPoliceTerrorism 
#hkg 
#rip 
#香港デモ 
#bird https://t.co/G8phiU2fma"
ChengAlonzo,Serious for funny things,,21,0,34,2019-10-01 14:41:27,1186,0,"Police have fired multiple rounds of tear gas into Victoria Park, where hundreds, if not thousand of people were gathering peacefully to support the ongoing pro-democracy movement. #HongKong https://t.co/YgAxoQnRSy"
ericayeung2,https://t.co/S61wPDcOqD,,512,442,7053,2019-08-15 04:36:04,22,7157,"#HongKong DC candidates are arrested and assaulted in a election campaign. The legislation system is dead. 

#PoliceState
Source: https://t.co/nZR6cOtYwy https://t.co/2xGK223laA"
FRANKIEHKGUY,#STANDWITHHONGKONG,,4376,3166,6584,2019-07-29 18:26:32,7,6265,"Many young girls were arrested in Wan Chai this evening.

Over the past months, female protesters were reported to have been sexually assaulted or even raped by #HKPolice.

To protect those girls, please spread the news to international platform 🙏🏻

#HKPoliceState https://t.co/qY1yUB98Kp"
Dc6SLjk1Tmwhm2D,老而不廢,,33,1,22,2019-10-11 14:57:51,2531,31,"1. this happened in New Zealand
2. this did not happen because of 
#halloween2019 
PM @jacindaardern，why would ur country allow Chinese Amy marching on street &amp; intimatng others people supporting HongKong‘s protest
#StandWithHongKong

https://t.co/IKtQ2H2IsO"
cocochloris2222,天佑香港 God Bless Hong Kong A shitty ZSS👠/Inkling🦑 main in Hong Kong trying to get better #MaiBestGirl,,376,67,1537,2014-01-10 14:51:22,1154,17642,"#BREAKING: Dubbed as the #AirportUncle standing between #Police and #Protesters in the Int. Airport in Aug, Richard Chan running for upcoming Nov #TaiPo District Council Election is under arrest. Over hundreds of candidates gathered in Victoria Park this afo. #HongKongProtests https://t.co/v2d6YDyR4B"
atlashongkong1,A liberal conservative who firmly support liberty and justice!,"New York, USA",1003,345,6141,2019-10-05 18:36:28,165,10130,"[Eng sub] Social workers were trying to ask the name of the arrestee, #police responded with, ""Social workers? So what?""
Police think they always come first, everyone else doesn't matter
Credit - @appledaily_hk Live
#HongKongRioters #PoliceState #StandWithHongKong #FreeHongKong https://t.co/4YG49jPela"
IsmailAvak,Uyghur; Born in #EastTurkestan; Refugee in Japan; Victims of #TheChineseConcentrationCamps #TheHolocaust #Gulag #Genecide,Japan,74,127,492,2012-07-09 12:09:16,1266,249,"Thank you Sydney for your support!! 

#FightForFreedom #StandwithHK 

We ask for what we are promised, Autonomy, not more, not less. https://t.co/ACFpQFq8d2"
MandyCh20520065,Fight for Freedom Stand with Hong Kong🇭🇰,"元朗, 香港",135,69,591,2019-09-03 13:36:28,20,2873,@hoccgoomusic Because this is #HKPoliceState https://t.co/BB7tZ2hNcf
WuSiuFa,,,50,80,1012,2009-07-02 09:37:02,137,3015,Execution-style shooting: People originally was heading to Central for the rallies. They were already running and shouting for help. #HKPoliceTerrorism #hkpolicebrutality https://t.co/FzHtUGM6h6
KennethRedPand1,"HK boy who loves reading and hiking. Stay hungry, stay foolish. Love wins. #科勞手足 #followbackhongkong",,200,94,232,2019-09-24 18:23:27,0,260,"@studioincendo @SpeakerPelosi @HRC @CDU A group of armed psychopaths. #HK is in a #HumanitarianCrisis. We need more pressure to Xi and CCP from the international society, or the Asian financial centre will certainly fall. #HKprotests"
hong8233,We are Hongkonger,,13,3,235,2019-09-04 16:26:56,885,74,"Not even one hour into today’s assemblies, and police is already firing teargas on Hennesy road, near Times Square.

Young protester once again extinguishing the pellets in swift movements, this time with a Thermos.😎

#HKPoliceState 
#StandwithHK 

Live Source : @StandNewsHK https://t.co/UF2VsxPHsq"
TozaBoma,"Supernatural, Farscape, all the Treks, Constantine, Killjoys, Lucifer, Daredevil, Gotham, Marvel, Game of Thrones, Firefly, The Expanse, comics","England, United Kingdom",139,299,18495,2009-04-12 06:54:43,885,3217,"Not even one hour into today’s assemblies, and police is already firing teargas on Hennesy road, near Times Square.

Young protester once again extinguishing the pellets in swift movements, this time with a Thermos.😎

#HKPoliceState 
#StandwithHK 

Live Source : @StandNewsHK https://t.co/UF2VsxPHsq"
g1adyshk,100% made in Hong Kong 🇭🇰 Since 1990s Kakao Friends Ryan-holic 🥰 #FollowBackHongKong,,258,163,5754,2009-07-09 08:36:46,137,2264,Execution-style shooting: People originally was heading to Central for the rallies. They were already running and shouting for help. #HKPoliceTerrorism #hkpolicebrutality https://t.co/FzHtUGM6h6
nobody16603575,,,12,16,1208,2019-06-30 16:09:25,91,118,"Earlier: police fire tear gas in Causeway Bay, outside the Hysan Place shopping mall. #HongKong https://t.co/vwpWhuoZ47"
gwongfuk_honkon,"Christoper, or simply just Chris.",,24,1,65,2019-10-31 16:22:55,811,67,"Riot police arrested a number of pro-democracy District. Council candidates holding election rallies in Victoria Park.

Photo: USP. #hongkong https://t.co/kd0ZiDLpaK"
TingYTam1,,,7,19,545,2019-08-22 15:33:09,5,38,"Mum, why is he carrying a gun? #StandWithHongKong https://t.co/SgKPqWxNQe"
